model,algorithm,input_size,layer,in_channels,out_channels,kernel_size,mean_ms,std_ms,percentage
densenet121,guess,224,features.denseblock2.denselayer1.conv1,128,128,"(1, 1)",0.6297760009765625,0.0030879974365234375,0.28056006717589455
densenet121,guess,224,features.denseblock2.denselayer1.conv2,128,32,"(3, 3)",0.5980160236358643,0.007167994976043701,0.26641125654736314
densenet121,guess,224,features.denseblock2.denselayer2.conv1,160,128,"(1, 1)",0.5242879986763,0.003072023391723633,0.23356602331630014
densenet121,guess,224,features.denseblock2.denselayer2.conv2,128,32,"(3, 3)",0.5769279897212982,0.0014400184154510498,0.25701670959336076
densenet121,guess,224,features.denseblock2.denselayer3.conv1,192,128,"(1, 1)",0.7823359966278076,0.003072023391723633,0.3485242997949467
densenet121,guess,224,features.denseblock2.denselayer3.conv2,128,32,"(3, 3)",0.6035680174827576,0.0055519938468933105,0.26888462448172257
densenet121,guess,224,features.denseblock2.denselayer4.conv1,224,128,"(1, 1)",0.5391359925270081,0.0025600194931030273,0.24018068336324108
densenet121,guess,224,features.denseblock2.denselayer4.conv2,128,32,"(3, 3)",0.5714400112628937,4.801154136657715e-05,0.254571859991975
densenet121,guess,224,features.denseblock2.denselayer5.conv1,256,128,"(1, 1)",0.7879999876022339,0.006623983383178711,0.3510475615353188
densenet121,guess,224,features.denseblock2.denselayer5.conv2,128,32,"(3, 3)",0.5908479988574982,0.003071993589401245,0.2632179600257135
densenet121,guess,224,features.denseblock2.denselayer6.conv1,288,128,"(1, 1)",0.7546879947185516,0.010239988565444946,0.3362073406524709
densenet121,guess,224,features.denseblock2.denselayer6.conv2,128,32,"(3, 3)",0.5985279977321625,0.0015359818935394287,0.2666393368276962
densenet121,guess,224,features.denseblock2.denselayer7.conv1,320,128,"(1, 1)",0.7716799974441528,0.011680006980895996,0.3437771391502785
densenet121,guess,224,features.denseblock2.denselayer7.conv2,128,32,"(3, 3)",0.597023993730545,0.006112009286880493,0.26596931532310997
densenet121,guess,224,features.denseblock2.denselayer8.conv1,352,128,"(1, 1)",0.8211680054664612,0.004015982151031494,0.3658236427223585
densenet121,guess,224,features.denseblock2.denselayer8.conv2,128,32,"(3, 3)",0.574975997209549,0.0005119740962982178,0.25614711286472386
densenet121,guess,224,features.denseblock2.denselayer9.conv1,384,128,"(1, 1)",0.8351199924945831,0.003407984972000122,0.3720391390445068
densenet121,guess,224,features.denseblock2.denselayer9.conv2,128,32,"(3, 3)",0.5970399975776672,0.005168020725250244,0.2659764449063534
densenet121,guess,224,features.denseblock2.denselayer10.conv1,416,128,"(1, 1)",0.824864000082016,0.005664020776748657,0.3674701781508503
densenet121,guess,224,features.denseblock2.denselayer10.conv2,128,32,"(3, 3)",0.6051520109176636,0.004224002361297607,0.2695902806258346
densenet121,guess,224,features.denseblock2.denselayer11.conv1,448,128,"(1, 1)",0.8627200126647949,0.006655991077423096,0.38433472271394364
densenet121,guess,224,features.denseblock2.denselayer11.conv2,128,32,"(3, 3)",0.6025600135326385,0.010816007852554321,0.2684355669509173
densenet121,guess,224,features.denseblock2.denselayer12.conv1,480,128,"(1, 1)",1.0685440301895142,0.0005120038986206055,0.4760276422497847
densenet121,guess,224,features.denseblock2.denselayer12.conv2,128,32,"(3, 3)",0.5903039872646332,0.012832015752792358,0.2629756073022023
densenet121,guess,224,features.transition2.conv,512,256,"(1, 1)",1.1755520105361938,0.0,0.5236988239205175
densenet121,guess,224,features.denseblock3.denselayer1.conv1,256,128,"(1, 1)",0.5807200074195862,0.000912010669708252,0.2587060225213131
densenet121,guess,224,features.denseblock3.denselayer1.conv2,128,32,"(3, 3)",0.5385439991950989,0.002128005027770996,0.23991695516669093
densenet121,guess,224,features.denseblock3.denselayer2.conv1,288,128,"(1, 1)",0.5417119860649109,0.0041120052337646484,0.24132826745491492
densenet121,guess,224,features.denseblock3.denselayer2.conv2,128,32,"(3, 3)",0.5252799987792969,0.005151987075805664,0.234007951263862
densenet121,guess,224,features.denseblock3.denselayer3.conv1,320,128,"(1, 1)",0.5406720042228699,0.003072023391723633,0.24086496403431415
densenet121,guess,224,features.denseblock3.denselayer3.conv2,128,32,"(3, 3)",0.5144959986209869,0.007616013288497925,0.2292037672299377
densenet121,guess,224,features.denseblock3.denselayer4.conv1,352,128,"(1, 1)",0.5505119860172272,0.012688010931015015,0.24524859559371553
densenet121,guess,224,features.denseblock3.denselayer4.conv2,128,32,"(3, 3)",0.5236800014972687,0.00041601061820983887,0.23329516553650653
densenet121,guess,224,features.denseblock3.denselayer5.conv1,384,128,"(1, 1)",0.5426720082759857,0.00417599081993103,0.24175594951268128
densenet121,guess,224,features.denseblock3.denselayer5.conv2,128,32,"(3, 3)",0.515535980463028,0.012847989797592163,0.2296670706505385
densenet121,guess,224,features.denseblock3.denselayer6.conv1,416,128,"(1, 1)",0.5477280020713806,0.0019360184669494629,0.24400835347325978
densenet121,guess,224,features.denseblock3.denselayer6.conv2,128,32,"(3, 3)",0.5181439816951752,0.011263996362686157,0.23082891390869922
densenet121,guess,224,features.denseblock3.denselayer7.conv1,448,128,"(1, 1)",0.5483520030975342,0.013823986053466797,0.2442863408362968
densenet121,guess,224,features.denseblock3.denselayer7.conv2,128,32,"(3, 3)",0.5216639935970306,0.0005759894847869873,0.232397050474896
densenet121,guess,224,features.denseblock3.denselayer8.conv1,480,128,"(1, 1)",0.5677760243415833,0.0004799962043762207,0.25293958372997005
